frame,hand_index,hand_landmark_index,hand_x,hand_y,hand_z,pose_landmark_index,pose_x,pose_y,pose_z
38,,,,,,24,0.39516618847846985,0.9353762865066528,-0.00020205561304464936
39,0,0,0.326164186000824,0.5741769671440125,4.145284115963932e-09,,,,
39,0,1,0.3515700101852417,0.5445639491081238,-0.0074835363775491714,,,,
39,0,2,0.3611240088939667,0.50312739610672,-0.018523603677749634,,,,
39,0,3,0.36526259779930115,0.4737986922264099,-0.03380831331014633,,,,
39,0,4,0.37627261877059937,0.4540450870990753,-0.05080780014395714,,,,
39,0,5,0.3156602084636688,0.4736441969871521,-0.0017941206460818648,,,,
39,0,6,0.29878613352775574,0.439792662858963,-0.01540148351341486,,,,
39,0,7,0.28504857420921326,0.42084985971450806,-0.03269649296998978,,,,
39,0,8,0.27380773425102234,0.40484559535980225,-0.04658066853880882,,,,
39,0,9,0.2925044298171997,0.48565536737442017,-0.010465742088854313,,,,
39,0,10,0.29869842529296875,0.4826996922492981,-0.029591867700219154,,,,
39,0,11,0.31485360860824585,0.5069920420646667,-0.04512767121195793,,,,
39,0,12,0.325949490070343,0.5268064141273499,-0.0532676987349987,,,,
39,0,13,0.2733420729637146,0.5033797025680542,-0.02039412595331669,,,,
39,0,14,0.2836117744445801,0.5021573305130005,-0.03686310350894928,,,,
39,0,15,0.30117759108543396,0.5222951173782349,-0.04505779966711998,,,,
39,0,16,0.31359317898750305,0.538776695728302,-0.049074046313762665,,,,
39,0,17,0.2572118043899536,0.5236929059028625,-0.03233710303902626,,,,
39,0,18,0.2594020962715149,0.5158199667930603,-0.04183175414800644,,,,
39,0,19,0.2761283218860626,0.5262881517410278,-0.04462935030460358,,,,
39,0,20,0.2894783020019531,0.5361472964286804,-0.046254001557826996,,,,
39,,,,,,0,0.5224242210388184,0.31982991099357605,-1.3223286867141724
39,,,,,,1,0.5441979765892029,0.2780933976173401,-1.2737139463424683
39,,,,,,2,0.5615038871765137,0.27761110663414,-1.2749358415603638
39,,,,,,3,0.575347900390625,0.27821147441864014,-1.274819016456604
39,,,,,,4,0.5020012855529785,0.2795046269893646,-1.264927625656128
39,,,,,,5,0.48718926310539246,0.2799704074859619,-1.2658816576004028
39,,,,,,6,0.4733021855354309,0.279928058385849,-1.2668911218643188
39,,,,,,7,0.599139928817749,0.2925538122653961,-0.9340671896934509
39,,,,,,8,0.4580090045928955,0.2934929132461548,-0.8966871500015259
39,,,,,,9,0.54911869764328,0.35308602452278137,-1.1861001253128052
39,,,,,,10,0.4955461025238037,0.3541160225868225,-1.1799222230911255
39,,,,,,11,0.6971232295036316,0.5195845365524292,-0.7055725455284119
39,,,,,,12,0.36131006479263306,0.4858812391757965,-0.6859972476959229
39,,,,,,13,0.7196423411369324,0.8024327158927917,-0.7680066227912903
39,,,,,,14,0.29345014691352844,0.7667090892791748,-1.2012377977371216
39,,,,,,15,0.6460275650024414,1.023437738418579,-1.141876220703125
39,,,,,,16,0.32219868898391724,0.5679768323898315,-2.089545488357544
39,,,,,,23,0.6105833649635315,0.9456077814102173,0.0001805317442631349
39,,,,,,24,0.39511969685554504,0.9350593686103821,-0.00026010730653069913
40,0,0,0.3277183473110199,0.5771923065185547,4.429195232802385e-09,,,,
40,0,1,0.3538134694099426,0.5478810667991638,-0.006774442736059427,,,,
40,0,2,0.3644314706325531,0.5062514543533325,-0.017537921667099,,,,
40,0,3,0.36969512701034546,0.47618749737739563,-0.03256078436970711,,,,
40,0,4,0.3808749318122864,0.45586591958999634,-0.04921821877360344,,,,
40,0,5,0.31955599784851074,0.4775483310222626,-0.0007775495178066194,,,,
40,0,6,0.3024766743183136,0.44308289885520935,-0.013649570755660534,,,,
40,0,7,0.2891523540019989,0.42351335287094116,-0.030224716290831566,,,,
40,0,8,0.2781792879104614,0.4066736698150635,-0.04360676184296608,,,,
40,0,9,0.2971450686454773,0.4897807538509369,-0.009508437477052212,,,,
40,0,10,0.3011910319328308,0.48448291420936584,-0.02821706235408783,,,,
40,0,11,0.3183298707008362,0.5087764859199524,-0.042851340025663376,,,,
40,0,12,0.3302946388721466,0.528186023235321,-0.05001487210392952,,,,
40,0,13,0.27807706594467163,0.5074644088745117,-0.019410112872719765,,,,
40,0,14,0.28477856516838074,0.5035202503204346,-0.035286467522382736,,,,
40,0,15,0.3025779128074646,0.522986650466919,-0.04239637032151222,,,,
40,0,16,0.3153202533721924,0.5388396382331848,-0.045505017042160034,,,,
40,0,17,0.26188424229621887,0.5276581645011902,-0.03122318536043167,,,,
40,0,18,0.26150602102279663,0.5181679725646973,-0.03985925018787384,,,,
40,0,19,0.27779772877693176,0.5288960933685303,-0.04177037999033928,,,,
40,0,20,0.2906115651130676,0.538889467716217,-0.042698364704847336,,,,
40,,,,,,0,0.5224202275276184,0.32019513845443726,-1.3334472179412842
40,,,,,,1,0.5441433191299438,0.27851563692092896,-1.2834450006484985
40,,,,,,2,0.5613664984703064,0.2780618667602539,-1.2846693992614746
40,,,,,,3,0.5752133727073669,0.2786467671394348,-1.284558653831482
40,,,,,,4,0.5019952058792114,0.27981096506118774,-1.2749887704849243
40,,,,,,5,0.487167626619339,0.2802485525608063,-1.2759442329406738
40,,,,,,6,0.4733109176158905,0.28017163276672363,-1.2769495248794556
40,,,,,,7,0.5991373062133789,0.2929724156856537,-0.9351162910461426
40,,,,,,8,0.4580128490924835,0.2938804030418396,-0.899483859539032
40,,,,,,9,0.549020528793335,0.35370731353759766,-1.19390869140625
40,,,,,,10,0.495582640171051,0.35482239723205566,-1.1881451606750488
40,,,,,,11,0.6971613168716431,0.5195764303207397,-0.7023201584815979
40,,,,,,12,0.3610888719558716,0.4860493540763855,-0.6864733695983887
40,,,,,,13,0.719648003578186,0.8023949861526489,-0.7831698656082153
40,,,,,,14,0.2933659851551056,0.7684365510940552,-1.2188628911972046
40,,,,,,15,0.6462921500205994,1.023880958557129,-1.185171365737915
40,,,,,,16,0.32538139820098877,0.5690922141075134,-2.136242628097534
40,,,,,,23,0.6106504201889038,0.9457167387008667,0.0002536326355766505
40,,,,,,24,0.3950939476490021,0.9351456165313721,-0.00032916886266320944
41,0,0,0.3306692838668823,0.5799444913864136,4.364769434772597e-09,,,,
41,0,1,0.35607823729515076,0.5507083535194397,-0.007203941699117422,,,,
41,0,2,0.3667874038219452,0.5093780159950256,-0.017784222960472107,,,,
41,0,3,0.37200117111206055,0.47924739122390747,-0.03238328918814659,,,,
41,0,4,0.3824616074562073,0.4599197506904602,-0.04862544313073158,,,,
41,0,5,0.32101956009864807,0.4799928367137909,-0.0012180726043879986,,,,
41,0,6,0.3047163486480713,0.4453120827674866,-0.013925217092037201,,,,
41,0,7,0.2910631597042084,0.4259982109069824,-0.03019978292286396,,,,
41,0,8,0.2797417640686035,0.4095518887042999,-0.04336953163146973,,,,
41,0,9,0.29867854714393616,0.49259448051452637,-0.009663667529821396,,,,
41,0,10,0.3031242787837982,0.48631346225738525,-0.02829122357070446,,,,
41,0,11,0.32038334012031555,0.5111395120620728,-0.04260684549808502,,,,
41,0,12,0.33240213990211487,0.5314635038375854,-0.049526866525411606,,,,
41,0,13,0.28023460507392883,0.5105870366096497,-0.019291212782263756,,,,
41,0,14,0.28706857562065125,0.505178689956665,-0.03553768992424011,,,,
41,0,15,0.3052540421485901,0.5253295302391052,-0.04250951483845711,,,,
41,0,16,0.31817612051963806,0.5422070622444153,-0.04534466564655304,,,,
41,0,17,0.26475369930267334,0.5312120318412781,-0.03082302398979664,,,,
41,0,18,0.2648957669734955,0.5205697417259216,-0.039953745901584625,,,,
41,0,19,0.28159523010253906,0.5313266515731812,-0.041876669973134995,,,,
41,0,20,0.2944016456604004,0.541664183139801,-0.042655859142541885,,,,
41,,,,,,0,0.5224380493164062,0.32060834765434265,-1.3184865713119507
41,,,,,,1,0.5441128015518188,0.27906760573387146,-1.2688225507736206
41,,,,,,2,0.5612865090370178,0.27867236733436584,-1.2700309753417969
41,,,,,,3,0.5751143097877502,0.27929574251174927,-1.2699168920516968
41,,,,,,4,0.5020000338554382,0.28015273809432983,-1.2605689764022827
41,,,,,,5,0.48717382550239563,0.28057730197906494,-1.2615153789520264
41,,,,,,6,0.4733339250087738,0.28048017621040344,-1.2625203132629395
41,,,,,,7,0.5990967750549316,0.29358744621276855,-0.9249771237373352
41,,,,,,8,0.45801112055778503,0.2943331003189087,-0.8898361921310425
41,,,,,,9,0.54889976978302,0.35440918803215027,-1.180800199508667
41,,,,,,10,0.4956614077091217,0.35554689168930054,-1.1752407550811768
41,,,,,,11,0.697154700756073,0.5195743441581726,-0.6974577307701111
41,,,,,,12,0.36096012592315674,0.4861932396888733,-0.68170166015625
41,,,,,,13,0.719585657119751,0.8023329973220825,-0.7831568121910095
41,,,,,,14,0.29316839575767517,0.7705928683280945,-1.210245132446289
41,,,,,,15,0.6462421417236328,1.0236197710037231,-1.1817954778671265
41,,,,,,16,0.3272646963596344,0.5694745182991028,-2.1096229553222656
41,,,,,,23,0.6106399893760681,0.9458565711975098,0.00015913504466880113
41,,,,,,24,0.3950580656528473,0.9352700114250183,-0.0002223789633717388
42,0,0,0.3335702121257782,0.5808811783790588,4.2230663410691704e-09,,,,
42,0,1,0.3577258884906769,0.551289439201355,-0.006509586703032255,,,,
42,0,2,0.36689653992652893,0.5100574493408203,-0.016834888607263565,,,,
42,0,3,0.37167438864707947,0.4807106852531433,-0.0315014123916626,,,,
42,0,4,0.38346216082572937,0.4616377353668213,-0.04785015806555748,,,,
42,0,5,0.3211362957954407,0.47988808155059814,0.00012766670261044055,,,,
42,0,6,0.3049662113189697,0.44619131088256836,-0.012900752946734428,,,,
42,0,7,0.29161161184310913,0.42709633708000183,-0.029972754418849945,,,,
42,0,8,0.28058910369873047,0.41070517897605896,-0.04379396513104439,,,,
42,0,9,0.29828381538391113,0.4922167956829071,-0.00885970238596201,,,,
42,0,10,0.30580005049705505,0.48788982629776,-0.02744300290942192,,,,
42,0,11,0.32291901111602783,0.5139378905296326,-0.04250755533576012,,,,
42,0,12,0.3341867923736572,0.534871518611908,-0.05024051293730736,,,,
42,0,13,0.27954357862472534,0.5106450915336609,-0.01913212239742279,,,,
42,0,14,0.2900947630405426,0.5070473551750183,-0.03521517664194107,,,,
42,0,15,0.30819717049598694,0.5281336307525635,-0.04288201406598091,,,,
42,0,16,0.3205932676792145,0.5454533100128174,-0.046531882137060165,,,,
42,0,17,0.2639366090297699,0.5319769978523254,-0.03133466839790344,,,,
42,0,18,0.26724663376808167,0.5222867727279663,-0.040408167988061905,,,,
42,0,19,0.2844220697879791,0.5331678986549377,-0.042711999267339706,,,,
42,0,20,0.29736757278442383,0.543352484703064,-0.044010356068611145,,,,
42,,,,,,0,0.5224502682685852,0.32088619470596313,-1.311077356338501
42,,,,,,1,0.544101357460022,0.2794041633605957,-1.2613165378570557
42,,,,,,2,0.5612542033195496,0.279043048620224,-1.2625116109848022
42,,,,,,3,0.5750625729560852,0.2796798050403595,-1.262398600578308
42,,,,,,4,0.5020023584365845,0.2803845703601837,-1.253395438194275
42,,,,,,5,0.4871797561645508,0.28080815076828003,-1.254333734512329
42,,,,,,6,0.4733547270298004,0.2807008922100067,-1.2553406953811646
42,,,,,,7,0.5990889072418213,0.2939600348472595,-0.9192697405815125
42,,,,,,8,0.45801404118537903,0.2946576476097107,-0.8846248984336853
42,,,,,,9,0.5488033890724182,0.354876846075058,-1.173885703086853
42,,,,,,10,0.4957065284252167,0.35599347949028015,-1.1686737537384033
42,,,,,,11,0.6971869468688965,0.5195834040641785,-0.6937487721443176
42,,,,,,12,0.3609824478626251,0.4863113462924957,-0.6792861223220825
42,,,,,,13,0.7195972204208374,0.8022517561912537,-0.7729861736297607
42,,,,,,14,0.2931365668773651,0.7709704041481018,-1.208780288696289
42,,,,,,15,0.6460297703742981,1.0234713554382324,-1.1578649282455444
42,,,,,,16,0.32828107476234436,0.5698093771934509,-2.09454083442688
42,,,,,,23,0.6105098724365234,0.9458872079849243,1.797089680621866e-05
42,,,,,,24,0.3949275016784668,0.9351858496665955,-6.842656875960529e-05
43,0,0,0.3328828513622284,0.5852122902870178,4.450651402976291e-09,,,,
43,0,1,0.3574414551258087,0.5548744797706604,-0.0060359095223248005,,,,
43,0,2,0.36656415462493896,0.5122690796852112,-0.015915974974632263,,,,
43,0,3,0.37113261222839355,0.4819265305995941,-0.03018263168632984,,,,
43,0,4,0.3833463490009308,0.46272507309913635,-0.04624252766370773,,,,
43,0,5,0.3213226795196533,0.48443490266799927,0.0002594668185338378,,,,
43,0,6,0.3049268424510956,0.4508340060710907,-0.012536169961094856,,,,
43,0,7,0.2916332185268402,0.43200600147247314,-0.029399387538433075,,,,
43,0,8,0.2807580530643463,0.4162205755710602,-0.043077483773231506,,,,
43,0,9,0.2982896566390991,0.4965255558490753,-0.008879452012479305,,,,
43,0,10,0.3054666519165039,0.4917949140071869,-0.026689615100622177,,,,
43,0,11,0.3218918442726135,0.5170317888259888,-0.041697096079587936,,,,
43,0,12,0.3328869640827179,0.5378662347793579,-0.04975017160177231,,,,
43,0,13,0.279379665851593,0.514578104019165,-0.019249165430665016,,,,
43,0,14,0.29020705819129944,0.5112146735191345,-0.03446744754910469,,,,
43,0,15,0.30824780464172363,0.5319819450378418,-0.04254578799009323,,,,
43,0,16,0.3208804428577423,0.5495022535324097,-0.046841271221637726,,,,
43,0,17,0.2637830972671509,0.5353338718414307,-0.03155185282230377,,,,
43,0,18,0.26800206303596497,0.5268579125404358,-0.040121033787727356,,,,
43,0,19,0.28578096628189087,0.5379598736763,-0.04271063208580017,,,,
43,0,20,0.2992996871471405,0.5484155416488647,-0.04441402480006218,,,,
43,,,,,,0,0.5224619507789612,0.3210282325744629,-1.288764238357544
43,,,,,,1,0.5440868735313416,0.2796156704425812,-1.2406445741653442
43,,,,,,2,0.561204195022583,0.27928638458251953,-1.2418636083602905
43,,,,,,3,0.574998140335083,0.27994757890701294,-1.2417300939559937
43,,,,,,4,0.5020045042037964,0.28053563833236694,-1.2315804958343506
43,,,,,,5,0.48718032240867615,0.2809825539588928,-1.2325372695922852
43,,,,,,6,0.47336259484291077,0.2809041142463684,-1.2335293292999268
43,,,,,,7,0.599068284034729,0.29426783323287964,-0.907687246799469
43,,,,,,8,0.4579755961894989,0.295035183429718,-0.869013786315918
43,,,,,,9,0.5487456917762756,0.3551071882247925,-1.1552317142486572
43,,,,,,10,0.49575743079185486,0.356177419424057,-1.1487786769866943
43,,,,,,11,0.697182297706604,0.5195838809013367,-0.6924005150794983
43,,,,,,12,0.36120370030403137,0.4870966672897339,-0.6657586693763733
43,,,,,,13,0.7199146151542664,0.8014228343963623,-0.7627267837524414
43,,,,,,14,0.29361724853515625,0.7716463804244995,-1.174385666847229
43,,,,,,15,0.6460087895393372,1.02141273021698,-1.1284366846084595
43,,,,,,16,0.3284430205821991,0.5722402930259705,-2.047818183898926
43,,,,,,23,0.6104820370674133,0.9458906054496765,-0.0001373657287331298
43,,,,,,24,0.39492738246917725,0.9351277947425842,9.959179442375898e-05
44,0,0,0.3331834375858307,0.5870705246925354,4.320356961073912e-09,,,,
44,0,1,0.3573942482471466,0.5568950176239014,-0.007202365435659885,,,,
44,0,2,0.36644595861434937,0.5151492357254028,-0.017942728474736214,,,,
44,0,3,0.3711457848548889,0.4851130247116089,-0.03283179923892021,,,,
44,0,4,0.38294142484664917,0.4656434655189514,-0.049420587718486786,,,,
44,0,5,0.3212159276008606,0.4868956208229065,-0.0014239849988371134,,,,
44,0,6,0.304790735244751,0.4540092647075653,-0.014852612279355526,,,,
44,0,7,0.2912735641002655,0.4355891942977905,-0.03193744271993637,,,,
44,0,8,0.28006279468536377,0.41979941725730896,-0.04573215916752815,,,,
44,0,9,0.29835376143455505,0.4993802309036255,-0.010247191414237022,,,,
44,0,10,0.30446910858154297,0.49527135491371155,-0.028692960739135742,,,,
44,0,11,0.3218969702720642,0.5196082592010498,-0.04370610788464546,,,,
44,0,12,0.33372652530670166,0.5389258861541748,-0.05173119530081749,,,,
44,0,13,0.2796354293823242,0.5177576541900635,-0.020390842109918594,,,,
44,0,14,0.2890470027923584,0.5146941542625427,-0.03634796664118767,,,,
44,0,15,0.3076912760734558,0.5345302224159241,-0.04425142705440521,,,,
44,0,16,0.3208306133747101,0.5508002638816833,-0.048325784504413605,,,,
44,0,17,0.2642001509666443,0.538804829120636,-0.032521236687898636,,,,
44,0,18,0.26732388138771057,0.5306035876274109,-0.04169243574142456,,,,
44,0,19,0.2852080762386322,0.5413615703582764,-0.04423370212316513,,,,
44,0,20,0.29882383346557617,0.5511925220489502,-0.04581574350595474,,,,
44,,,,,,0,0.5225175619125366,0.3212108612060547,-1.2707130908966064
44,,,,,,1,0.5440817475318909,0.2798517942428589,-1.2233830690383911
44,,,,,,2,0.5611928105354309,0.2795565724372864,-1.2245965003967285
44,,,,,,3,0.5749879479408264,0.28023138642311096,-1.2244583368301392
44,,,,,,4,0.5020187497138977,0.28071069717407227,-1.2137137651443481
44,,,,,,5,0.48718759417533875,0.28119418025016785,-1.2146681547164917
44,,,,,,6,0.47338125109672546,0.28115931153297424,-1.215656042098999
44,,,,,,7,0.5990661978721619,0.29450613260269165,-0.894944429397583
44,,,,,,8,0.4579346477985382,0.29541638493537903,-0.853652834892273
44,,,,,,9,0.5487337112426758,0.35538068413734436,-1.138716220855713
44,,,,,,10,0.4958478510379791,0.35642164945602417,-1.1315603256225586
44,,,,,,11,0.6972354650497437,0.5196003317832947,-0.6876429319381714
44,,,,,,12,0.36146119236946106,0.4879344701766968,-0.6507663726806641
44,,,,,,13,0.7201231122016907,0.8006596565246582,-0.7495523691177368
44,,,,,,14,0.29431766271591187,0.7725918889045715,-1.1461368799209595
44,,,,,,15,0.6459424495697021,1.0200830698013306,-1.1041094064712524
44,,,,,,16,0.32858020067214966,0.5758988261222839,-2.0107593536376953
44,,,,,,23,0.610491931438446,0.945908784866333,-0.0006888291682116687
44,,,,,,24,0.39499372243881226,0.9351347088813782,0.0006674789474345744
45,0,0,0.3340546488761902,0.5914434790611267,4.166611944356191e-09,,,,
45,0,1,0.3583921194076538,0.5611076354980469,-0.00660497322678566,,,,
45,0,2,0.36717483401298523,0.5189095735549927,-0.016937756910920143,,,,
45,0,3,0.37085822224617004,0.4886421263217926,-0.031433094292879105,,,,
45,0,4,0.3818345069885254,0.4686727821826935,-0.04761704057455063,,,,
45,0,5,0.3214174509048462,0.49029529094696045,-0.000772705883719027,,,,
45,0,6,0.3055645227432251,0.4587359130382538,-0.013840566389262676,,,,
45,0,7,0.2920699715614319,0.44091796875,-0.030745869502425194,,,,
45,0,8,0.2809760570526123,0.4259004294872284,-0.04439166560769081,,,,
45,0,9,0.2981258034706116,0.5024194717407227,-0.009638168849050999,,,,
45,0,10,0.3059397041797638,0.5015948414802551,-0.02735358476638794,,,,
45,0,11,0.32322385907173157,0.5263361930847168,-0.04212566465139389,,,,
45,0,12,0.33477723598480225,0.5458244681358337,-0.05022414028644562,,,,
45,0,13,0.2794913947582245,0.52083820104599,-0.01973031274974346,,,,
45,0,14,0.2912077307701111,0.5210487246513367,-0.03528066724538803,,,,
45,0,15,0.3096064627170563,0.5409980416297913,-0.04302734509110451,,,,
45,0,16,0.32237133383750916,0.5570916533470154,-0.047161947935819626,,,,
45,0,17,0.2644708454608917,0.5419715642929077,-0.03176303207874298,,,,
45,0,18,0.26942721009254456,0.5364567637443542,-0.04062753543257713,,,,
45,0,19,0.28692367672920227,0.5477713346481323,-0.04297924414277077,,,,
45,0,20,0.29985979199409485,0.5577768087387085,-0.044476352632045746,,,,
45,,,,,,0,0.5227496027946472,0.32126009464263916,-1.2547019720077515
45,,,,,,1,0.5442355871200562,0.2800215184688568,-1.2066811323165894
45,,,,,,2,0.5613246560096741,0.2798099219799042,-1.2078791856765747
45,,,,,,3,0.57506263256073,0.28052815794944763,-1.2077457904815674
45,,,,,,4,0.5021622776985168,0.28073012828826904,-1.197628378868103
45,,,,,,5,0.4873502552509308,0.2812083065509796,-1.1985633373260498
45,,,,,,6,0.4734918773174286,0.28117984533309937,-1.1995515823364258
45,,,,,,7,0.5990710854530334,0.2947773039340973,-0.8778156638145447
45,,,,,,8,0.4579002857208252,0.2954555153846741,-0.8394981026649475
45,,,,,,9,0.5487739443778992,0.3555644154548645,-1.1227948665618896
45,,,,,,10,0.496013343334198,0.35654085874557495,-1.116513967514038
45,,,,,,11,0.697258710861206,0.5195949673652649,-0.6761876940727234
45,,,,,,12,0.3615517020225525,0.4895303249359131,-0.640048623085022
45,,,,,,13,0.7203913331031799,0.799841582775116,-0.7363160848617554
45,,,,,,14,0.295301228761673,0.7735719680786133,-1.1383413076400757
45,,,,,,15,0.645861804485321,1.0190132856369019,-1.0884785652160645
45,,,,,,16,0.32842886447906494,0.5798181295394897,-2.0036051273345947
45,,,,,,23,0.6110156774520874,0.9459043145179749,-0.0007800452294759452
45,,,,,,24,0.3958662748336792,0.9352879524230957,0.0007585754501633346
46,0,0,0.3387832045555115,0.5977381467819214,4.409125065052422e-09,,,,
46,0,1,0.36226025223731995,0.567427933216095,-0.006130367051810026,,,,
46,0,2,0.37032780051231384,0.5254241824150085,-0.01632051169872284,,,,
46,0,3,0.3730575144290924,0.49495840072631836,-0.03062141127884388,,,,
46,0,4,0.38350042700767517,0.4732712507247925,-0.04663695767521858,,,,
46,0,5,0.3248218595981598,0.49863401055336,-0.0009213208686560392,,,,
46,0,6,0.3078227937221527,0.46692532300949097,-0.013516084291040897,,,,
46,0,7,0.2943165898323059,0.44953352212905884,-0.02983267419040203,,,,
46,0,8,0.2834983766078949,0.4349849224090576,-0.043013982474803925,,,,
46,0,9,0.3022000193595886,0.5112709403038025,-0.0096543924883008,,,,
46,0,10,0.31021425127983093,0.5091694593429565,-0.027236444875597954,,,,
46,0,11,0.32800865173339844,0.5342424511909485,-0.041727904230356216,,,,
46,0,12,0.34030166268348694,0.5546746253967285,-0.04942693933844566,,,,
46,0,13,0.2839325964450836,0.5297689437866211,-0.019434655085206032,,,,
46,0,14,0.29478350281715393,0.5285127758979797,-0.03475722670555115,,,,
46,0,15,0.31366515159606934,0.5484819412231445,-0.04243026673793793,,,,
46,0,16,0.3276120722293854,0.5653565526008606,-0.046347349882125854,,,,
46,0,17,0.2689848244190216,0.551023006439209,-0.031014299020171165,,,,
46,0,18,0.27229073643684387,0.5446268320083618,-0.03993628919124603,,,,
46,0,19,0.2898748517036438,0.5552731156349182,-0.04238380491733551,,,,
46,0,20,0.3038715422153473,0.5650402307510376,-0.04382218047976494,,,,
46,,,,,,0,0.5229365229606628,0.32151034474372864,-1.2562167644500732
46,,,,,,1,0.5443515777587891,0.2804386615753174,-1.2081514596939087
46,,,,,,2,0.5614045262336731,0.2802914083003998,-1.2093682289123535
46,,,,,,3,0.5750939249992371,0.2810497581958771,-1.209229826927185
46,,,,,,4,0.5022845268249512,0.2808932662010193,-1.1997326612472534
46,,,,,,5,0.48749488592147827,0.2813100814819336,-1.2006862163543701
46,,,,,,6,0.47357478737831116,0.28125277161598206,-1.2016626596450806
46,,,,,,7,0.5990684032440186,0.29523584246635437,-0.8783949613571167
46,,,,,,8,0.4577923119068146,0.29546529054641724,-0.8427494764328003
46,,,,,,9,0.5487841367721558,0.3559742867946625,-1.1237457990646362
46,,,,,,10,0.4961729943752289,0.3568054437637329,-1.1184136867523193
46,,,,,,11,0.6972257494926453,0.5195305347442627,-0.6762831807136536
46,,,,,,12,0.3615790009498596,0.49025025963783264,-0.6412650942802429
46,,,,,,13,0.7205424308776855,0.7994592189788818,-0.736472487449646
46,,,,,,14,0.2962210178375244,0.7744356989860535,-1.1432931423187256
46,,,,,,15,0.6457679271697998,1.0186046361923218,-1.0898269414901733
46,,,,,,16,0.32943418622016907,0.5859928131103516,-2.009347915649414
46,,,,,,23,0.61104416847229,0.9459068775177002,-0.0009934155968949199
46,,,,,,24,0.3959970772266388,0.9352881908416748,0.0009850695496425033
47,0,0,0.3465006351470947,0.607400119304657,5.197839936244009e-09,,,,
47,0,1,0.36727771162986755,0.5779573917388916,-0.008833996020257473,,,,
47,0,2,0.3748186528682709,0.536905825138092,-0.020604439079761505,,,,
47,0,3,0.3771277368068695,0.5064679384231567,-0.035637374967336655,,,,
47,0,4,0.38622868061065674,0.4843005836009979,-0.05250319465994835,,,,
47,0,5,0.33080801367759705,0.5093285441398621,-0.007648682687431574,,,,
47,0,6,0.316008985042572,0.4808480143547058,-0.02206481248140335,,,,
47,0,7,0.3026394546031952,0.4626614451408386,-0.04025712609291077,,,,
47,0,8,0.29226934909820557,0.4460514783859253,-0.054861586540937424,,,,
47,0,9,0.3067851960659027,0.5210939049720764,-0.015111474320292473,,,,
47,0,10,0.32177338004112244,0.5243929624557495,-0.03386644273996353,,,,
47,0,11,0.34107908606529236,0.5485068559646606,-0.04914558306336403,,,,
47,0,12,0.35389041900634766,0.5676165223121643,-0.058221735060214996,,,,
47,0,13,0.28852197527885437,0.5402214527130127,-0.02339698001742363,,,,
47,0,14,0.30488312244415283,0.5437695384025574,-0.0400555245578289,,,,
47,0,15,0.3233036696910858,0.562218964099884,-0.048282191157341,,,,
47,0,16,0.3369907736778259,0.5783386826515198,-0.05318693071603775,,,,
47,0,17,0.27427050471305847,0.5624089241027832,-0.03359933942556381,,,,
47,0,18,0.28079307079315186,0.5587946176528931,-0.04405442252755165,,,,
47,0,19,0.29750198125839233,0.5674630999565125,-0.04720696061849594,,,,
47,0,20,0.3109726309776306,0.5764442086219788,-0.04943040758371353,,,,
47,,,,,,0,0.523612380027771,0.3215773105621338,-1.2580158710479736
47,,,,,,1,0.5449521541595459,0.28061896562576294,-1.2095602750778198
47,,,,,,2,0.5619954466819763,0.28057578206062317,-1.2107616662979126
47,,,,,,3,0.5754952430725098,0.2814028263092041,-1.2106367349624634
47,,,,,,4,0.5027646422386169,0.2808946371078491,-1.2019972801208496
47,,,,,,5,0.488171249628067,0.2812994122505188,-1.202940583229065
47,,,,,,6,0.47396358847618103,0.2812331020832062,-1.203926682472229
47,,,,,,7,0.5990819931030273,0.2956228256225586,-0.8770363926887512
47,,,,,,8,0.4577082097530365,0.29536867141723633,-0.8441950082778931
47,,,,,,9,0.5490410923957825,0.3561740815639496,-1.124597430229187
47,,,,,,10,0.4964737594127655,0.3568665683269501,-1.120320439338684
47,,,,,,11,0.6969298124313354,0.519259512424469,-0.6744018197059631
47,,,,,,12,0.36106058955192566,0.49088138341903687,-0.6426802277565002
47,,,,,,13,0.7208861708641052,0.7989303469657898,-0.7333825826644897
47,,,,,,14,0.2968347370624542,0.7763478755950928,-1.1430861949920654
47,,,,,,15,0.6456124186515808,1.0177497863769531,-1.0872340202331543
47,,,,,,16,0.3301907181739807,0.6018280982971191,-1.9992332458496094
47,,,,,,23,0.610929548740387,0.9459107518196106,-0.0011287603992968798
47,,,,,,24,0.39592427015304565,0.9352919459342957,0.0011131606297567487
48,0,0,0.3551977574825287,0.6376488208770752,7.1634982390378354e-09,,,,
48,0,1,0.37807440757751465,0.6129195094108582,-0.01115444302558899,,,,
48,0,2,0.3911375403404236,0.5780345797538757,-0.025777451694011688,,,,
48,0,3,0.395565003156662,0.5504662990570068,-0.04147119075059891,,,,
48,0,4,0.4014788866043091,0.5283092856407166,-0.05824901908636093,,,,
48,0,5,0.35380539298057556,0.5488819479942322,-0.024654800072312355,,,,
48,0,6,0.3476312458515167,0.5248016119003296,-0.0398736372590065,,,,
48,0,7,0.3407208025455475,0.5166733860969543,-0.05376404896378517,,,,
48,0,8,0.3384271264076233,0.5122436285018921,-0.06508060544729233,,,,
48,0,9,0.32791346311569214,0.559606671333313,-0.030654367059469223,,,,
48,0,10,0.3496095836162567,0.5750673413276672,-0.04659624397754669,,,,
48,0,11,0.3654387593269348,0.5972685813903809,-0.055656757205724716,,,,
